Time,Press,GeopAlt,Temp,RH,O3_mPa,O3_ppmv,O3_DU,Wind_Dir,Wind_Spd,TPump,O3CellI,GPS_Lat,GPS_Lon,GPS_Alt
sec,hPa,km,C,%,mPa,ppmv,DU,deg,m/s,C,uA,deg,deg,km
1794,314.33,9.43,-27.4,32,1.6623,0.0529,20.03,131,7.4,38.44,0.45,-1.3225,36.6986,9000
1796,314.02,9.437,-27.41,31,1.7028,0.0542,20.04,131,7.4,38.44,0.46,-1.3224,36.6985,9000
1798,313.7,9.444,-27.42,31,1.7028,0.0543,20.05,131,7.3,38.44,0.46,-1.3224,36.6984,9000
1800,313.38,9.451,-27.44,31,1.7028,0.0543,20.07,131,7.2,38.43,0.46,-1.3223,36.6983,9000
1802,313.05,9.459,-27.52,31,1.7433,0.0557,20.08,131,7.2,38.43,0.47,-1.3221,36.6982,9000
1804,312.76,9.466,-27.6,31,1.7432,0.0557,20.09,131,7.1,38.41,0.47,-1.3221,36.6981,9000
1806,312.44,9.473,-27.6,31,1.7432,0.0558,20.11,131,7,38.4,0.47,-1.322,36.698,9000
1808,312.11,9.481,-27.64,31,1.7432,0.0559,20.12,131,7,38.4,0.47,-1.3219,36.6979,9000
1810,311.82,9.487,-27.77,30,1.7431,0.0559,20.14,131,6.9,38.39,0.47,-1.3218,36.6978,9000
1812,311.56,9.493,-27.83,31,1.743,0.0559,20.15,131,6.9,38.38,0.47,-1.3218,36.6977,9000
1814,311.25,9.5,-27.9,31,1.743,0.056,20.16,131,6.9,38.38,0.47,-1.3217,36.6976,9000
1816,310.94,9.507,-28,31,1.7429,0.0561,20.17,131,6.8,38.37,0.47,-1.3216,36.6975,9000
1818,310.64,9.514,-28.06,30,1.7429,0.0561,20.19,130,6.8,38.37,0.47,-1.3215,36.6974,9000
1820,310.32,9.522,-28.11,30,1.7429,0.0562,20.2,131,6.8,38.36,0.47,-1.3214,36.6973,9000
1822,310.01,9.529,-28.15,32,1.7428,0.0562,20.22,131,6.8,38.35,0.47,-1.3213,36.6972,9000
1824,309.7,9.536,-28.19,34,1.7428,0.0563,20.23,131,6.9,38.35,0.47,-1.3212,36.6972,9000
1826,309.36,9.544,-28.22,34,1.7428,0.0563,20.24,131,6.9,38.34,0.47,-1.3212,36.6971,9000
1828,308.99,9.553,-28.31,36,1.7427,0.0564,20.26,132,7,38.33,0.47,-1.3211,36.697,9000
1830,308.61,9.561,-28.37,38,1.7427,0.0565,20.28,132,7,38.33,0.47,-1.321,36.6969,9000
1832,308.26,9.57,-28.38,40,1.7021,0.0552,20.29,133,7.1,38.31,0.46,-1.3209,36.6968,9000
1834,307.94,9.577,-28.37,42,1.7021,0.0553,20.31,133,7.2,38.31,0.46,-1.3208,36.6967,9000
1836,307.62,9.585,-28.4,43,1.6616,0.054,20.32,134,7.3,38.31,0.45,-1.3207,36.6966,9000
1838,307.3,9.592,-28.51,44,1.621,0.0527,20.33,134,7.4,38.3,0.44,-1.3206,36.6965,9000
1840,306.96,9.6,-28.63,45,1.6209,0.0528,20.35,135,7.5,38.29,0.44,-1.3205,36.6964,9000
1842,306.64,9.607,-28.73,45,1.5804,0.0515,20.36,135,7.6,38.29,0.43,-1.3205,36.6964,9000
1844,306.3,9.615,-28.83,46,1.5803,0.0516,20.38,136,7.7,38.27,0.43,-1.3203,36.6963,9000
1846,305.92,9.624,-28.93,47,1.5398,0.0503,20.39,136,7.8,38.27,0.42,-1.3202,36.6962,9000
1848,305.51,9.634,-28.98,49,1.5398,0.0504,20.41,136,7.8,38.26,0.42,-1.3201,36.6961,9000
1850,305.09,9.644,-29.03,51,1.5398,0.0505,20.42,137,7.9,38.26,0.42,-1.32,36.696,9000
1852,304.66,9.654,-29.08,52,1.4992,0.0492,20.44,137,8,38.26,0.41,-1.3198,36.6959,9000
1854,304.24,9.663,-29.15,53,1.4991,0.0493,20.46,138,8.1,38.24,0.41,-1.3197,36.6957,9000
1856,303.8,9.674,-29.22,54,1.4991,0.0493,20.47,139,8.1,38.24,0.41,-1.3197,36.6956,9000
1858,303.33,9.685,-29.36,56,1.4991,0.0494,20.49,140,8.3,38.23,0.41,-1.3196,36.6955,9000
1860,302.9,9.695,-29.48,56,1.4585,0.0482,20.51,142,8.4,38.22,0.4,-1.3195,36.6954,9000
1862,302.5,9.705,-29.59,57,1.4585,0.0482,20.52,143,8.5,38.22,0.4,-1.3194,36.6954,9000
1864,302.11,9.714,-29.69,58,1.4179,0.0469,20.54,145,8.6,38.21,0.39,-1.3193,36.6953,9000
1866,301.74,9.722,-29.78,59,1.4179,0.047,20.55,147,8.8,38.21,0.39,-1.3192,36.6951,9000
1868,301.36,9.731,-29.84,60,1.4179,0.0471,20.57,149,9,38.2,0.39,-1.319,36.695,9000
1870,300.94,9.741,-29.93,61,1.4179,0.0471,20.58,150,9.2,38.2,0.39,-1.3189,36.695,9000
1872,300.48,9.752,-30,62,1.4179,0.0472,20.6,152,9.3,38.19,0.39,-1.3187,36.6949,9000
1874,300.08,9.762,-30.05,63,1.3773,0.0459,20.61,153,9.5,38.17,0.38,-1.3185,36.6948,9000
1876,299.69,9.771,-30.14,63,1.3804,0.0461,20.63,155,9.7,38.17,0.38,-1.3183,36.6947,9000
1878,299.34,9.779,-30.19,64,1.3804,0.0461,20.64,156,9.9,38.16,0.38,-1.3181,36.6947,9000
1880,298.97,9.788,-30.27,64,1.3804,0.0462,20.65,157,10,38.15,0.38,-1.318,36.6946,9000
1882,298.56,9.798,-30.38,64,1.3397,0.0449,20.67,158,10.2,38.14,0.37,-1.3178,36.6946,9000
1884,298.13,9.808,-30.52,65,1.3398,0.0449,20.68,159,10.3,38.14,0.37,-1.3176,36.6945,9000
1886,297.7,9.818,-30.65,65,1.3397,0.045,20.7,160,10.4,38.12,0.37,-1.3175,36.6944,9000
1888,297.27,9.829,-30.73,66,1.3397,0.0451,20.72,160,10.6,38.12,0.37,-1.3174,36.6943,9000
1890,296.83,9.839,-30.78,67,1.299,0.0438,20.73,161,10.7,38.1,0.36,-1.3172,36.6943,9000
1892,296.38,9.85,-30.9,68,1.299,0.0438,20.75,161,10.8,38.1,0.36,-1.317,36.6942,9000
1894,295.93,9.861,-31.06,69,1.299,0.0439,20.76,161,10.9,38.09,0.36,-1.3168,36.6942,9000
1896,295.55,9.87,-31.1,70,1.2989,0.044,20.77,161,11,38.07,0.36,-1.3166,36.6941,9000
1898,295.23,9.877,-31.1,70,1.299,0.044,20.79,161,11.1,38.07,0.36,-1.3163,36.6941,9000
1900,294.87,9.886,-31.18,71,1.2583,0.0427,20.8,161,11.2,38.06,0.35,-1.3161,36.694,9000
1902,294.52,9.894,-31.23,70,1.2583,0.0427,20.81,161,11.3,38.06,0.35,-1.316,36.694,9000
1904,294.15,9.903,-31.28,69,1.2583,0.0428,20.82,160,11.4,38.06,0.35,-1.3158,36.6939,9000
1906,293.82,9.911,-31.36,69,1.2582,0.0428,20.83,160,11.5,38.04,0.35,-1.3156,36.6938,9000
1908,293.55,9.918,-31.46,70,1.2582,0.0429,20.84,159,11.5,38.04,0.35,-1.3154,36.6937,9000
1910,293.3,9.924,-31.55,70,1.2583,0.0429,20.85,159,11.6,38.04,0.35,-1.3152,36.6937,9000
1912,292.99,9.931,-31.64,71,1.2582,0.0429,20.86,159,11.6,38.03,0.35,-1.315,36.6936,9000
1914,292.66,9.939,-31.71,72,1.2582,0.043,20.87,159,11.6,38.01,0.35,-1.3148,36.6935,9000
1916,292.32,9.948,-31.77,72,1.2582,0.043,20.88,158,11.7,38.01,0.35,-1.3146,36.6935,9000
1918,291.97,9.956,-31.82,73,1.2582,0.0431,20.9,158,11.7,38.01,0.35,-1.3144,36.6934,9000
1920,291.64,9.964,-31.82,74,1.2581,0.0431,20.91,158,11.7,38,0.35,-1.3142,36.6933,9000
1922,291.29,9.972,-31.82,74,1.2581,0.0432,20.92,158,11.8,37.99,0.35,-1.314,36.6932,9000
1924,290.9,9.982,-31.87,73,1.2581,0.0432,20.93,158,11.8,37.98,0.35,-1.3138,36.6931,9000
1926,290.57,9.99,-31.94,73,1.2581,0.0433,20.94,159,11.8,37.97,0.35,-1.3137,36.693,9000
1928,290.28,9.997,-32.02,74,1.2581,0.0433,20.95,159,11.8,37.97,0.35,-1.3134,36.6929,9000
1930,290.01,10.004,-32.05,74,1.2174,0.042,20.96,159,11.8,37.96,0.34,-1.3132,36.6928,9000
1932,289.73,10.01,-32.07,73,1.2174,0.042,20.97,159,11.8,37.95,0.34,-1.313,36.6928,9000
1934,289.44,10.017,-32.12,72,1.258,0.0435,20.98,159,11.8,37.94,0.35,-1.3129,36.6927,9000
1936,289.15,10.024,-32.21,72,1.2174,0.0421,20.99,160,11.8,37.93,0.34,-1.3126,36.6926,9000
1938,288.87,10.031,-32.27,72,1.2174,0.0421,21,160,11.8,37.93,0.34,-1.3124,36.6926,9000
1940,288.6,10.038,-32.23,72,1.2173,0.0422,21.01,160,11.8,37.92,0.34,-1.3122,36.6925,9000
1942,288.3,10.045,-32.3,70,1.2173,0.0422,21.02,160,11.8,37.91,0.34,-1.312,36.6924,9000
1944,287.98,10.053,-32.4,69,1.2173,0.0423,21.03,160,11.8,37.9,0.34,-1.3118,36.6924,9000
1946,287.7,10.06,-32.42,68,1.2173,0.0423,21.04,160,11.8,37.9,0.34,-1.3116,36.6923,9000
1948,287.42,10.067,-32.44,67,1.2578,0.0438,21.05,160,11.8,37.89,0.35,-1.3114,36.6922,9000
1950,287.15,10.073,-32.52,66,1.2578,0.0438,21.06,160,11.8,37.88,0.35,-1.3112,36.6921,9000
1952,286.88,10.08,-32.58,65,1.2578,0.0438,21.07,159,11.8,37.87,0.35,-1.311,36.6921,9000
1954,286.61,10.087,-32.65,65,1.2172,0.0425,21.08,159,11.8,37.87,0.34,-1.3108,36.692,9000
1956,286.33,10.094,-32.73,64,1.2171,0.0425,21.09,159,11.8,37.85,0.34,-1.3106,36.6919,9000
1958,286.04,10.101,-32.8,63,1.2171,0.0426,21.1,159,11.8,37.85,0.34,-1.3104,36.6918,9000
1960,285.75,10.108,-32.83,63,1.2171,0.0426,21.11,159,11.8,37.86,0.34,-1.3102,36.6918,9000
1962,285.47,10.115,-32.87,64,1.217,0.0426,21.12,159,11.8,37.83,0.34,-1.31,36.6917,9000
1964,285.19,10.122,-32.95,64,1.217,0.0427,21.13,159,11.7,37.83,0.34,-1.3098,36.6916,9000
1966,284.9,10.129,-33,64,1.217,0.0427,21.14,160,11.7,37.82,0.34,-1.3096,36.6915,9000
1968,284.62,10.136,-33.01,65,1.217,0.0428,21.14,160,11.6,37.82,0.34,-1.3094,36.6915,9000
1970,284.34,10.143,-33.1,65,1.217,0.0428,21.15,160,11.6,37.82,0.34,-1.3092,36.6914,9000
1972,284.06,10.15,-33.22,65,1.217,0.0428,21.16,160,11.5,37.8,0.34,-1.309,36.6913,9000
1974,283.79,10.156,-33.25,65,1.2169,0.0429,21.17,161,11.5,37.79,0.34,-1.3088,36.6913,9000
1976,283.51,10.163,-33.31,65,1.2169,0.0429,21.18,161,11.4,37.78,0.34,-1.3086,36.6912,9000
1978,283.21,10.171,-33.39,65,1.2169,0.043,21.19,162,11.4,37.78,0.34,-1.3084,36.6911,9000
1980,282.93,10.178,-33.46,66,1.2169,0.043,21.2,162,11.3,37.77,0.34,-1.3083,36.6911,9000
1982,282.62,10.185,-33.5,67,1.2168,0.0431,21.21,163,11.3,37.75,0.34,-1.308,36.691,9000
1984,282.32,10.193,-33.54,68,1.2168,0.0431,21.22,163,11.3,37.75,0.34,-1.3078,36.6909,9000
1986,282,10.201,-33.56,67,1.2168,0.0431,21.23,164,11.2,37.74,0.34,-1.3077,36.6909,9000
1988,281.71,10.208,-33.55,65,1.2168,0.0432,21.24,164,11.2,37.73,0.34,-1.3075,36.6908,9000
1990,281.46,10.214,-33.54,63,1.2168,0.0432,21.25,165,11.2,37.73,0.34,-1.3072,36.6908,9000
1992,281.17,10.221,-33.56,61,1.2167,0.0433,21.26,166,11.1,37.72,0.34,-1.307,36.6907,9000
1994,280.9,10.228,-33.58,60,1.1762,0.0419,21.27,166,11.1,37.72,0.33,-1.3069,36.6907,9000
1996,280.62,10.235,-33.56,59,1.1762,0.0419,21.28,167,11.1,37.71,0.33,-1.3067,36.6907,9000
1998,280.36,10.242,-33.53,58,1.1761,0.0419,21.29,168,11,37.69,0.33,-1.3064,36.6906,9000
2000,280.07,10.249,-33.59,58,1.1761,0.042,21.3,168,11,37.68,0.33,-1.3063,36.6905,9000
2002,279.79,10.256,-33.7,57,1.176,0.042,21.31,169,10.9,37.67,0.33,-1.3061,36.6905,9000
2004,279.49,10.263,-33.79,57,1.176,0.0421,21.32,169,10.8,37.66,0.33,-1.3059,36.6906,9000
2006,279.17,10.271,-33.85,57,1.176,0.0421,21.33,170,10.8,37.65,0.33,-1.3056,36.6905,9000
2008,278.86,10.279,-33.87,55,1.1759,0.0422,21.34,170,10.7,37.64,0.33,-1.3055,36.6904,9000
2010,278.58,10.286,-33.92,54,1.176,0.0422,21.35,171,10.6,37.64,0.33,-1.3053,36.6904,9000
2012,278.27,10.294,-34.02,53,1.1759,0.0423,21.36,171,10.5,37.62,0.33,-1.3051,36.6904,9000
2014,277.97,10.302,-34.11,53,1.1759,0.0423,21.37,172,10.4,37.62,0.33,-1.3049,36.6903,9000
2016,277.65,10.31,-34.11,53,1.1759,0.0424,21.38,172,10.3,37.62,0.33,-1.3048,36.6903,9000
2018,277.32,10.318,-34.18,53,1.1353,0.0409,21.39,173,10.3,37.6,0.32,-1.3045,36.6903,9000
2020,277.01,10.326,-34.34,53,1.1353,0.041,21.4,173,10.2,37.6,0.32,-1.3043,36.6903,9000
2022,276.72,10.333,-34.42,54,1.1353,0.041,21.41,174,10.1,37.6,0.32,-1.3042,36.6903,9000
2024,276.38,10.342,-34.43,54,1.1352,0.0411,21.42,174,10,37.59,0.32,-1.304,36.6903,9000
2026,276.05,10.35,-34.47,54,1.1352,0.0411,21.43,175,9.8,37.58,0.32,-1.3038,36.6903,9000
2028,275.72,10.358,-34.51,54,1.1352,0.0412,21.44,175,9.7,37.57,0.32,-1.3036,36.6902,9000
2030,275.38,10.367,-34.57,54,1.1351,0.0412,21.45,176,9.6,37.55,0.32,-1.3035,36.6902,9000
2032,275.05,10.375,-34.63,55,1.1351,0.0413,21.46,177,9.5,37.55,0.32,-1.3033,36.6902,9000
2034,274.72,10.384,-34.65,56,1.1351,0.0413,21.47,177,9.4,37.54,0.32,-1.3031,36.6902,9000
2036,274.41,10.392,-34.73,56,1.1351,0.0414,21.48,178,9.2,37.53,0.32,-1.3029,36.6901,9000
2038,274.1,10.4,-34.79,54,1.1351,0.0414,21.49,179,9.1,37.52,0.32,-1.3028,36.6902,9000
2040,273.78,10.408,-34.82,53,1.135,0.0415,21.51,180,9,37.51,0.32,-1.3026,36.6902,9000
2042,273.44,10.416,-34.89,52,1.135,0.0415,21.52,180,8.9,37.5,0.32,-1.3024,36.6902,9000
2044,273.09,10.425,-34.93,51,1.135,0.0416,21.53,181,8.8,37.5,0.32,-1.3023,36.6901,9000
2046,272.75,10.434,-34.98,49,1.135,0.0416,21.54,181,8.8,37.48,0.32,-1.3021,36.6902,9000
2048,272.43,10.442,-34.99,48,1.135,0.0417,21.55,182,8.7,37.48,0.32,-1.302,36.6902,9000
2050,272.14,10.45,-35,47,1.135,0.0417,21.56,182,8.7,37.48,0.32,-1.3018,36.6902,9000
2052,271.85,10.457,-35,46,1.1349,0.0417,21.57,183,8.6,37.47,0.32,-1.3016,36.6902,9000
2054,271.55,10.465,-35.1,45,1.1349,0.0418,21.58,183,8.6,37.46,0.32,-1.3015,36.6902,9000
2056,271.29,10.471,-35.15,43,1.1349,0.0418,21.59,183,8.6,37.45,0.32,-1.3014,36.6903,9000
2058,271.02,10.478,-35.13,41,1.1349,0.0419,21.6,183,8.7,37.44,0.32,-1.3012,36.6902,9000
2060,270.76,10.485,-35.15,38,1.1349,0.0419,21.6,183,8.7,37.44,0.32,-1.301,36.6903,9000
2062,270.48,10.492,-35.24,37,1.1348,0.042,21.61,183,8.7,37.42,0.32,-1.3009,36.6903,9000
2064,270.17,10.5,-35.34,36,1.1348,0.042,21.62,183,8.7,37.41,0.32,-1.3008,36.6903,9000
2066,269.86,10.508,-35.4,36,1.1347,0.042,21.63,183,8.8,37.41,0.32,-1.3006,36.6903,9000
2068,269.58,10.516,-35.43,35,1.1347,0.0421,21.64,183,8.8,37.39,0.32,-1.3004,36.6903,9000
2070,269.28,10.523,-35.48,35,1.1347,0.0421,21.65,183,8.9,37.38,0.32,-1.3003,36.6903,9000
2072,268.98,10.531,-35.57,34,1.0941,0.0407,21.66,184,8.9,37.38,0.31,-1.3001,36.6903,9000
2074,268.72,10.538,-35.63,34,1.0941,0.0407,21.67,184,9,37.38,0.31,-1.2999,36.6903,9000
2076,268.46,10.544,-35.64,33,1.0941,0.0408,21.68,184,9,37.37,0.31,-1.2997,36.6904,9000
2078,268.17,10.552,-35.68,33,1.0941,0.0408,21.69,184,9.1,37.37,0.31,-1.2996,36.6903,9000
2080,267.88,10.559,-35.78,33,1.0941,0.0408,21.7,184,9.1,37.36,0.31,-1.2995,36.6903,9000
2082,267.61,10.566,-35.84,32,1.0941,0.0409,21.71,185,9.2,37.35,0.31,-1.2993,36.6904,9000
2084,267.33,10.574,-35.86,32,1.094,0.0409,21.72,185,9.2,37.33,0.31,-1.2991,36.6904,9000
2086,267.03,10.582,-35.91,32,1.094,0.041,21.73,185,9.3,37.32,0.31,-1.299,36.6904,9000
2088,266.73,10.589,-36,32,1.0534,0.0395,21.74,185,9.3,37.31,0.3,-1.2988,36.6904,9000
2090,266.44,10.597,-36.04,32,1.0534,0.0395,21.75,186,9.4,37.31,0.3,-1.2986,36.6905,9000
2092,266.16,10.604,-36.13,32,1.0939,0.0411,21.75,186,9.4,37.3,0.31,-1.2984,36.6905,9000
2094,265.87,10.612,-36.23,31,1.0534,0.0396,21.76,186,9.5,37.29,0.3,-1.2983,36.6905,9000
2096,265.58,10.619,-36.31,31,1.0939,0.0412,21.77,186,9.5,37.28,0.31,-1.2981,36.6905,9000
2098,265.3,10.627,-36.33,30,1.0939,0.0412,21.78,186,9.6,37.27,0.31,-1.2979,36.6905,9000
2100,265,10.634,-36.31,30,1.0938,0.0413,21.79,186,9.7,37.26,0.31,-1.2978,36.6906,9000
2102,264.71,10.642,-36.29,29,1.0938,0.0413,21.8,186,9.8,37.26,0.31,-1.2976,36.6906,9000
2104,264.43,10.649,-36.36,28,1.0938,0.0414,21.81,186,9.9,37.24,0.31,-1.2974,36.6906,9000
2106,264.16,10.656,-36.51,28,1.0938,0.0414,21.82,186,9.9,37.24,0.31,-1.2972,36.6906,9000
2108,263.87,10.664,-36.58,27,1.0937,0.0414,21.83,185,10,37.22,0.31,-1.2971,36.6906,9000
2110,263.54,10.673,-36.6,26,1.0937,0.0415,21.84,185,10.1,37.21,0.31,-1.2969,36.6906,9000
2112,263.21,10.681,-36.68,26,1.0937,0.0416,21.85,185,10.2,37.2,0.31,-1.2967,36.6906,9000
2114,262.89,10.69,-36.77,26,1.0937,0.0416,21.86,185,10.3,37.2,0.31,-1.2964,36.6907,9000
2116,262.57,10.698,-36.85,25,1.0937,0.0417,21.87,185,10.4,37.19,0.31,-1.2963,36.6907,9000
2118,262.23,10.707,-36.87,25,1.0532,0.0402,21.88,184,10.4,37.2,0.3,-1.2961,36.6907,9000
2120,261.89,10.716,-36.81,25,1.0531,0.0402,21.89,184,10.5,37.18,0.3,-1.2959,36.6907,9000
2122,261.55,10.725,-36.9,25,1.0531,0.0403,21.9,184,10.6,37.18,0.3,-1.2957,36.6908,9000
2124,261.19,10.735,-37.04,24,1.0531,0.0403,21.91,184,10.6,37.17,0.3,-1.2956,36.6908,9000
2126,260.85,10.744,-37.16,24,1.0935,0.0419,21.93,183,10.7,37.15,0.31,-1.2954,36.6908,9000
2128,260.54,10.752,-37.26,24,1.0935,0.042,21.94,183,10.7,37.14,0.31,-1.2951,36.6908,9000
2130,260.23,10.76,-37.35,24,1.0935,0.042,21.95,183,10.8,37.14,0.31,-1.2949,36.6908,9000
2132,259.92,10.768,-37.42,24,1.0935,0.0421,21.96,183,10.8,37.13,0.31,-1.2948,36.6908,9000
2134,259.64,10.776,-37.51,24,1.0935,0.0421,21.97,182,10.9,37.13,0.31,-1.2946,36.6908,9000
2136,259.35,10.783,-37.63,24,1.0935,0.0422,21.98,182,10.9,37.12,0.31,-1.2944,36.6908,9000
2138,259.06,10.791,-37.71,24,1.0934,0.0422,21.99,182,11,37.11,0.31,-1.2942,36.6908,9000
2140,258.75,10.8,-37.77,24,1.0934,0.0423,22,182,11,37.1,0.31,-1.294,36.6908,9000
2142,258.39,10.809,-37.89,25,1.0934,0.0423,22.01,182,11.1,37.09,0.31,-1.2937,36.6908,9000
2144,258,10.819,-37.99,25,1.0528,0.0408,22.02,182,11.1,37.07,0.3,-1.2935,36.6908,9000
2146,257.63,10.829,-38.06,25,1.0529,0.0409,22.03,182,11.2,37.07,0.3,-1.2934,36.6909,9000
2148,257.32,10.838,-38.15,26,1.0528,0.0409,22.04,182,11.3,37.06,0.3,-1.2932,36.6908,9000
2150,257.06,10.845,-38.25,26,1.0528,0.041,22.05,182,11.4,37.04,0.3,-1.293,36.6908,9000
2152,256.77,10.852,-38.36,26,1.0528,0.041,22.06,182,11.5,37.04,0.3,-1.2928,36.6909,9000
2154,256.47,10.86,-38.41,26,1.0528,0.041,22.07,182,11.6,37.03,0.3,-1.2926,36.6909,9000
2156,256.16,10.869,-38.48,26,1.0527,0.0411,22.08,182,11.7,37.02,0.3,-1.2923,36.6909,9000
2158,255.85,10.877,-38.55,26,1.0527,0.0411,22.09,182,11.8,37.01,0.3,-1.2921,36.6909,9000
2160,255.53,10.886,-38.63,26,1.0527,0.0412,22.1,182,11.9,37.01,0.3,-1.2919,36.6908,9000
2162,255.19,10.895,-38.71,26,1.0527,0.0413,22.11,182,12,37,0.3,-1.2917,36.6909,9000
2164,254.87,10.903,-38.81,27,1.0527,0.0413,22.12,182,12.1,37,0.3,-1.2915,36.6909,9000
2166,254.56,10.912,-38.91,27,1.0526,0.0414,22.13,182,12.1,36.99,0.3,-1.2913,36.691,9000
2168,254.24,10.92,-38.96,27,1.0526,0.0414,22.14,182,12.2,36.98,0.3,-1.291,36.6909,9000
2170,253.93,10.929,-38.99,27,1.0526,0.0415,22.15,182,12.2,36.97,0.3,-1.2908,36.6909,9000
2172,253.65,10.936,-39.02,27,1.0526,0.0415,22.16,182,12.2,36.96,0.3,-1.2906,36.691,9000
2174,253.34,10.945,-39.09,28,1.0121,0.0399,22.17,182,12.2,36.95,0.29,-1.2904,36.691,9000
2176,253.04,10.953,-39.16,28,1.0526,0.0416,22.18,182,12.2,36.95,0.3,-1.2901,36.691,9000
2178,252.72,10.961,-39.22,28,1.0525,0.0416,22.19,182,12.2,36.94,0.3,-1.2899,36.691,9000
2180,252.42,10.97,-39.27,28,1.0525,0.0417,22.2,182,12.2,36.93,0.3,-1.2897,36.691,9000
2182,252.14,10.977,-39.33,28,1.093,0.0433,22.21,182,12.2,36.92,0.31,-1.2895,36.691,9000
2184,251.81,10.986,-39.42,27,1.093,0.0434,22.22,182,12.2,36.92,0.31,-1.2893,36.6909,9000
2186,251.5,10.995,-39.53,26,1.0524,0.0418,22.23,182,12.2,36.9,0.3,-1.289,36.691,9000
2188,251.19,11.003,-39.64,26,1.0524,0.0419,22.24,182,12.2,36.89,0.3,-1.2888,36.691,9000
2190,250.87,11.012,-39.75,26,1.0524,0.042,22.25,182,12.2,36.89,0.3,-1.2886,36.691,9000
2192,250.56,11.02,-39.85,26,1.0524,0.042,22.26,182,12.2,36.87,0.3,-1.2883,36.691,9000
2194,250.26,11.028,-39.94,27,1.0523,0.042,22.27,182,12.1,36.86,0.3,-1.2881,36.691,9000
2196,249.98,11.036,-39.98,27,1.0523,0.0421,22.28,182,12.1,36.85,0.3,-1.288,36.691,9000
2198,249.69,11.044,-40.03,28,1.0118,0.0405,22.29,182,12.1,36.84,0.29,-1.2877,36.6911,9000
2200,249.39,11.052,-40.11,29,1.0118,0.0406,22.3,182,12,36.83,0.29,-1.2874,36.691,9000
2202,249.08,11.061,-40.21,30,1.0118,0.0406,22.31,182,12,36.82,0.29,-1.2873,36.691,9000
2204,248.76,11.069,-40.31,30,1.0118,0.0407,22.32,181,11.9,36.82,0.29,-1.2871,36.691,9000
2206,248.48,11.077,-40.4,31,1.0118,0.0407,22.33,181,11.8,36.82,0.29,-1.2868,36.6911,9000
2208,248.19,11.085,-40.5,31,1.0117,0.0408,22.34,181,11.8,36.79,0.29,-1.2866,36.6911,9000
2210,247.89,11.093,-40.59,31,1.0117,0.0408,22.35,181,11.7,36.79,0.29,-1.2864,36.691,9000
2212,247.6,11.101,-40.67,31,1.0521,0.0425,22.36,181,11.6,36.78,0.3,-1.2862,36.691,9000
2214,247.3,11.109,-40.79,32,1.0521,0.0425,22.37,181,11.5,36.78,0.3,-1.286,36.6911,9000
2216,247,11.118,-40.9,32,1.0521,0.0426,22.38,181,11.4,36.77,0.3,-1.2858,36.6911,9000
2218,246.67,11.127,-40.97,33,1.0116,0.041,22.39,181,11.4,36.75,0.29,-1.2856,36.691,9000
2220,246.37,11.135,-40.96,33,1.052,0.0427,22.4,181,11.3,36.75,0.3,-1.2854,36.691,9000
2222,246.08,11.143,-41.04,33,1.052,0.0428,22.41,181,11.3,36.74,0.3,-1.2852,36.6911,9000
2224,245.78,11.151,-41.16,34,1.052,0.0428,22.42,181,11.2,36.72,0.3,-1.285,36.6911,9000
2226,245.53,11.158,-41.24,34,1.052,0.0428,22.43,181,11.2,36.72,0.3,-1.2848,36.6911,9000
2228,245.24,11.166,-41.25,33,1.0519,0.0429,22.44,181,11.2,36.71,0.3,-1.2846,36.6911,9000
2230,244.91,11.175,-41.2,32,1.0519,0.0429,22.45,181,11.2,36.69,0.3,-1.2844,36.6911,9000
2232,244.61,11.184,-41.2,32,1.0519,0.043,22.46,181,11.2,36.69,0.3,-1.2841,36.6911,9000
2234,244.28,11.193,-41.28,31,1.0519,0.0431,22.47,181,11.2,36.69,0.3,-1.284,36.6911,9000
2236,243.98,11.201,-41.39,31,1.0519,0.0431,22.48,182,11.2,36.68,0.3,-1.2838,36.6911,9000
2238,243.72,11.208,-41.42,31,1.0519,0.0432,22.49,182,11.2,36.67,0.3,-1.2835,36.6912,9000
2240,243.43,11.217,-41.46,31,1.0518,0.0432,22.5,182,11.2,36.66,0.3,-1.2833,36.6911,9000
2242,243.11,11.226,-41.49,31,1.0518,0.0433,22.51,182,11.2,36.64,0.3,-1.2832,36.6911,9000
2244,242.81,11.234,-41.56,30,1.0518,0.0433,22.52,181,11.2,36.64,0.3,-1.283,36.6911,9000
2246,242.5,11.243,-41.66,30,1.0113,0.0417,22.53,181,11.2,36.64,0.29,-1.2827,36.6911,9000
2248,242.2,11.251,-41.75,30,1.0113,0.0418,22.54,181,11.2,36.61,0.29,-1.2825,36.6911,9000
2250,241.91,11.259,-41.84,30,0.9708,0.0401,22.55,181,11.2,36.61,0.28,-1.2824,36.6911,9000
2252,241.63,11.267,-41.94,30,0.9708,0.0402,22.56,181,11.3,36.59,0.28,-1.2822,36.6912,9000
2254,241.31,11.276,-42.06,31,1.0112,0.0419,22.57,180,11.2,36.59,0.29,-1.2819,36.6912,9000
2256,240.99,11.285,-42.17,32,1.0112,0.042,22.58,180,11.2,36.57,0.29,-1.2817,36.6911,9000
2258,240.66,11.294,-42.28,32,1.0112,0.042,22.59,179,11.2,36.57,0.29,-1.2815,36.6911,9000
2260,240.32,11.304,-42.38,31,1.0111,0.0421,22.6,179,11.2,36.57,0.29,-1.2813,36.6912,9000
